task_id,image_path,normalized_image_path,mre_pixels,num_points
A4C,images/A4C/PNG_IM_0329-002.png,A4C/PNG_IM_0329-002.png,274.8376770019531,16
A4C,images/A4C/PNG_IM_0331-001.png,A4C/PNG_IM_0331-001.png,244.57725524902344,16
A4C,images/A4C/PNG_IM_0345-013.png,A4C/PNG_IM_0345-013.png,180.3951416015625,16
A4C,images/A4C/PNG_IM_0372.png,A4C/PNG_IM_0372.png,79.58631896972656,16
A4C,images/A4C/PNG_IM_0253-009.png,A4C/PNG_IM_0253-009.png,46.78722381591797,16
A4C,images/A4C/PNG_IM_0050.png,A4C/PNG_IM_0050.png,39.08816909790039,16
A4C,images/A4C/PNG_IM_0772.png,A4C/PNG_IM_0772.png,38.025146484375,16
A4C,images/A4C/PNG_IM_0712-015.png,A4C/PNG_IM_0712-015.png,33.84102249145508,16
A4C,images/A4C/DCM_IM_0049_frame022.png,A4C/DCM_IM_0049_frame022.png,33.6899299621582,16
A4C,images/A4C/PNG_IM_0713-003.png,A4C/PNG_IM_0713-003.png,32.00156784057617,16
A4C,images/A4C/DCM_IM_0007_frame007.png,A4C/DCM_IM_0007_frame007.png,31.440784454345703,16
A4C,images/A4C/DCM_IM_0044_s02_frame029.png,A4C/DCM_IM_0044_s02_frame029.png,30.91382598876953,16
A4C,images/A4C/DCM_IM_0078_frame006.png,A4C/DCM_IM_0078_frame006.png,28.407054901123047,16
A4C,images/A4C/DCM_IM_0049_frame000.png,A4C/DCM_IM_0049_frame000.png,23.824716567993164,16
A4C,images/A4C/PNG_IM_0345-000.png,A4C/PNG_IM_0345-000.png,23.68412971496582,16
A4C,images/A4C/DCM_IM_0119_s01_frame021.png,A4C/DCM_IM_0119_s01_frame021.png,22.84151268005371,16
A4C,images/A4C/DCM_IM_0023_s01_frame043.png,A4C/DCM_IM_0023_s01_frame043.png,20.62171173095703,16
A4C,images/A4C/DCM_IM_0068_frame112.png,A4C/DCM_IM_0068_frame112.png,19.85342025756836,16
A4C,images/A4C/PNG_IM_0720-017.png,A4C/PNG_IM_0720-017.png,13.608587265014648,16
A4C,images/A4C/PNG_IM_0867-008.png,A4C/PNG_IM_0867-008.png,13.571657180786133,16
A4C,images/A4C/PNG_IM_0728-001.png,A4C/PNG_IM_0728-001.png,13.270401000976562,16
A4C,images/A4C/PNG_IM_0883-005.png,A4C/PNG_IM_0883-005.png,13.061725616455078,16
A4C,images/A4C/PNG_IM_0758.png,A4C/PNG_IM_0758.png,12.98633861541748,16
A4C,images/A4C/PNG_IM_0875-016.png,A4C/PNG_IM_0875-016.png,12.566129684448242,16
A4C,images/A4C/PNG_IM_0766.png,A4C/PNG_IM_0766.png,11.993528366088867,16
A4C,images/A4C/PNG_IM_0800-006.png,A4C/PNG_IM_0800-006.png,11.664969444274902,16
A4C,images/A4C/PNG_IM_0346-016.png,A4C/PNG_IM_0346-016.png,11.658126831054688,16
A4C,images/A4C/PNG_IM_0878-010.png,A4C/PNG_IM_0878-010.png,11.44227409362793,16
A4C,images/A4C/PNG_IM_0716-012.png,A4C/PNG_IM_0716-012.png,11.213727951049805,16
A4C,images/A4C/DCM_IM_0171_frame018.png,A4C/DCM_IM_0171_frame018.png,11.191661834716797,16
A4C,images/A4C/DCM_IM_0079_frame065.png,A4C/DCM_IM_0079_frame065.png,10.916982650756836,16
A4C,images/A4C/PNG_IM_0294.png,A4C/PNG_IM_0294.png,10.317794799804688,16
A4C,images/A4C/DCM_IM_0075_frame057.png,A4C/DCM_IM_0075_frame057.png,10.121975898742676,16
A4C,images/A4C/PNG_IM_0757.png,A4C/PNG_IM_0757.png,10.090460777282715,16
A4C,images/A4C/DCM_IM_0033_frame014.png,A4C/DCM_IM_0033_frame014.png,10.047436714172363,16
A4C,images/A4C/PNG_IM_0244-028.png,A4C/PNG_IM_0244-028.png,9.944849014282227,16
A4C,images/A4C/PNG_IM_0713-000.png,A4C/PNG_IM_0713-000.png,9.771865844726562,16
A4C,images/A4C/DCM_IM_0102_frame023.png,A4C/DCM_IM_0102_frame023.png,9.698987007141113,16
A4C,images/A4C/DCM_IM_0100_frame024.png,A4C/DCM_IM_0100_frame024.png,9.359146118164062,16
A4C,images/A4C/PNG_IM_0765.png,A4C/PNG_IM_0765.png,9.344598770141602,16
A4C,images/A4C/PNG_IM_0575.png,A4C/PNG_IM_0575.png,9.297224044799805,16
A4C,images/A4C/PNG_IM_0254-005.png,A4C/PNG_IM_0254-005.png,9.212395668029785,16
A4C,images/A4C/DCM_IM_0046_s02_frame106.png,A4C/DCM_IM_0046_s02_frame106.png,9.18332576751709,16
A4C,images/A4C/PNG_IM_0876-018.png,A4C/PNG_IM_0876-018.png,9.022226333618164,16
A4C,images/A4C/PNG_IM_0729-002.png,A4C/PNG_IM_0729-002.png,8.932039260864258,16
A4C,images/A4C/DCM_IM_0083_frame088.png,A4C/DCM_IM_0083_frame088.png,8.908632278442383,16
A4C,images/A4C/DCM_IM_0026_frame031.png,A4C/DCM_IM_0026_frame031.png,8.721470832824707,16
A4C,images/A4C/DCM_IM_0083_frame108.png,A4C/DCM_IM_0083_frame108.png,8.689716339111328,16
A4C,images/A4C/PNG_IM_0876-010.png,A4C/PNG_IM_0876-010.png,8.591763496398926,16
A4C,images/A4C/PNG_IM_0553.png,A4C/PNG_IM_0553.png,8.588396072387695,16
A4C,images/A4C/PNG_IM_0365.png,A4C/PNG_IM_0365.png,8.350747108459473,16
A4C,images/A4C/PNG_IM_0578.png,A4C/PNG_IM_0578.png,8.316984176635742,16
A4C,images/A4C/DCM_IM_0022_s01_frame020.png,A4C/DCM_IM_0022_s01_frame020.png,8.172578811645508,16
A4C,images/A4C/PNG_IM_0016_frame000.png,A4C/PNG_IM_0016_frame000.png,8.168150901794434,16
